Deal Unique Id,"From Currency ISO Code ""Ordering Currency""",To Currency ISO Code,Deal timestamp,Deal Amount in ordering currency
20001,EUR,CAD,2017-10-24 14:22:07 -0400,9401.55
20002,PHP,PHP,2017-10-24 14:22:07 -0400,9262.53
20003,EUR,CNY,2017-10-24 14:22:07 -0400,7125.76
20004,CNY,USD,2017-10-24 14:22:07 -0400,5993.08
20005,EUR,UZS,2017-10-24 14:22:07 -0400,732.7
20006,PHP,BAM,2017-10-24 14:22:07 -0400,9672.2
20007,CNY,PHP,2017-10-24 14:22:07 -0400,5673.07
20008,YER,THB,2017-10-24 14:22:07 -0400,7595.16
20009,JOD,THB,2017-10-24 14:22:07 -0400,2056.82
20010,BWP,BRL,2017-10-24 14:22:07 -0400,6346.58
20011,CNY,ARS,2017-10-24 14:22:07 -0400,8237.14
20012,EUR,CZK,2017-10-24 14:22:07 -0400,5284.4
20013,SOS,CAD,2017-10-24 14:22:07 -0400,7154.75
20014,IDR,CNY,2017-10-24 14:22:07 -0400,8228.14
20015,RUB,USD,2017-10-24 14:22:07 -0400,2576.89
20016,CNY,ALL,2017-10-24 14:22:07 -0400,5922.67
20017,CNY,CNY,2017-10-24 14:22:07 -0400,1864.17
20018,CNY,SEK,2017-10-24 14:22:07 -0400,1118.29
20019,JPY,CZK,2017-10-24 14:22:07 -0400,8365.59
20020,PLN,CNY,2017-10-24 14:22:07 -0400,412.27
20021,CNY,IDR,2017-10-24 14:22:07 -0400,6355.76
20022,CNY,ERN,2017-10-24 14:22:07 -0400,2058.63
20023,EUR,USD,2017-10-24 14:22:07 -0400,4383.51
20024,BRL,EUR,2017-10-24 14:22:07 -0400,5151.77
20025,PHP,CNY,2017-10-24 14:22:07 -0400,3252.49
20026,CNY,IDR,2017-10-24 14:22:07 -0400,3435.49
20027,CNY,CZK,2017-10-24 14:22:07 -0400,6904.83
20028,CNY,IDR,2017-10-24 14:22:07 -0400,7826.47
20029,NGN,COP,2017-10-24 14:22:07 -0400,8424.35
20030,BAM,BRL,2017-10-24 14:22:07 -0400,7819.87
20031,CNY,COP,2017-10-24 14:22:07 -0400,4642.64
20032,CNY,PHP,2017-10-24 14:22:07 -0400,146.24
20033,EUR,RUB,2017-10-24 14:22:07 -0400,818.79
20034,MGA,EUR,2017-10-24 14:22:07 -0400,5808.66
20035,CNY,CAD,2017-10-24 14:22:07 -0400,4976.15
20036,IDR,RUB,2017-10-24 14:22:07 -0400,7243.02
20037,CZK,PHP,2017-10-24 14:22:07 -0400,9352.14
20038,MXN,PHP,2017-10-24 14:22:07 -0400,3573.39
20039,CNY,CNY,2017-10-24 14:22:07 -0400,7687.59
20040,BRL,PEN,2017-10-24 14:22:07 -0400,3717.16
20041,EUR,SEK,2017-10-24 14:22:07 -0400,3068.07
20042,EUR,THB,2017-10-24 14:22:07 -0400,8942.05
20043,VEF,IDR,2017-10-24 14:22:07 -0400,8884.27
20044,USD,PHP,2017-10-24 14:22:07 -0400,9810.13
20045,CNY,CNY,2017-10-24 14:22:07 -0400,3538.89
20046,JPY,IDR,2017-10-24 14:22:07 -0400,7652.97
20047,ETB,CNY,2017-10-24 14:22:07 -0400,4559.72
20048,CUP,KMF,2017-10-24 14:22:07 -0400,8868.34
20049,BRL,EUR,2017-10-24 14:22:07 -0400,2867.74
20050,CNY,PLN,2017-10-24 14:22:07 -0400,9774.06
20051,IDR,RSD,2017-10-24 14:22:07 -0400,5563.32
20052,PLN,PLN,2017-10-24 14:22:07 -0400,6326.63
20053,TND,PHP,2017-10-24 14:22:07 -0400,9110.84
20054,AFN,EUR,2017-10-24 14:22:07 -0400,6165.63
20055,USD,IDR,2017-10-24 14:22:07 -0400,3131.73
20056,IDR,KHR,2017-10-24 14:22:07 -0400,1755.31
20057,PHP,IDR,2017-10-24 14:22:07 -0400,7772.01
20058,IDR,THB,2017-10-24 14:22:07 -0400,6673.72
20059,RUB,JPY,2017-10-24 14:22:07 -0400,3591.33
20060,PLN,UGX,2017-10-24 14:22:07 -0400,915.41
20061,COP,CNY,2017-10-24 14:22:07 -0400,6190.49
20062,USD,CNY,2017-10-24 14:22:07 -0400,8804.96
20063,USD,CNY,2017-10-24 14:22:07 -0400,6424.18
20064,JMD,CNY,2017-10-24 14:22:07 -0400,6843.72
20065,XCD,CAD,2017-10-24 14:22:07 -0400,8460.94
20066,CNY,USD,2017-10-24 14:22:07 -0400,5241.16
20067,CAD,MWK,2017-10-24 14:22:07 -0400,3883.01
20068,EUR,EUR,2017-10-24 14:22:07 -0400,7944.04
20069,EUR,CNY,2017-10-24 14:22:07 -0400,6046.63
20070,RUB,EUR,2017-10-24 14:22:07 -0400,6201.96
20071,PEN,CAD,2017-10-24 14:22:07 -0400,4244.71
20072,BYR,PHP,2017-10-24 14:22:07 -0400,1379.98
20073,PHP,ILS,2017-10-24 14:22:07 -0400,7439.48
20074,BRL,BRL,2017-10-24 14:22:07 -0400,2286.13
20075,NGN,ARS,2017-10-24 14:22:07 -0400,2019.1
20076,AMD,THB,2017-10-24 14:22:07 -0400,7733.76
20077,TMT,ARS,2017-10-24 14:22:07 -0400,2282.82
20078,MNT,MDL,2017-10-24 14:22:07 -0400,8548.44
20079,IDR,BYR,2017-10-24 14:22:07 -0400,6905.15
20080,CNY,IDR,2017-10-24 14:22:07 -0400,5616.95
20081,MXN,IDR,2017-10-24 14:22:07 -0400,7065.73
20082,SEK,IDR,2017-10-24 14:22:07 -0400,2960.82
20083,CNY,IDR,2017-10-24 14:22:07 -0400,6141.87
20084,EUR,EUR,2017-10-24 14:22:07 -0400,979.32
20085,KRW,XOF,2017-10-24 14:22:07 -0400,2265.34
20086,AMD,CNY,2017-10-24 14:22:07 -0400,9126.32
20087,XOF,CNY,2017-10-24 14:22:07 -0400,8282.17
20088,IDR,ARS,2017-10-24 14:22:07 -0400,2190.39
20089,CNY,THB,2017-10-24 14:22:07 -0400,3142.75
20090,PLN,PLN,2017-10-24 14:22:07 -0400,4676.88
20091,VEF,CNY,2017-10-24 14:22:07 -0400,3447.57
20092,THB,CNY,2017-10-24 14:22:07 -0400,4751.84
