Deal Unique Id,"From Currency ISO Code ""Ordering Currency""",To Currency ISO Code,Deal timestamp,Deal Amount in ordering currency
1,CNY,CNY,2017-10-19 04:54:05 -0400,7873.47
2,EUR,IDR,2017-10-19 04:54:05 -0400,4747.43
3,XCD,AFN,2017-10-19 04:54:05 -0400,7506.22
4,PHP,LTL,2017-10-19 04:54:05 -0400,2319.5
5,SEK,EUR,2017-10-19 04:54:06 -0400,9502.73
6,IDR,HKD,2017-10-19 04:54:06 -0400,9774.27
7,CNY,IDR,2017-10-19 04:54:06 -0400,6377.5
8,EUR,IDR,2017-10-19 04:54:06 -0400,3209.71
9,CRC,ARS,2017-10-19 04:54:06 -0400,4937.94
10,HRK,BWP,2017-10-19 04:54:06 -0400,5520.64
11,IDR,MXN,2017-10-19 04:54:06 -0400,8920.3
12,RUB,THB,2017-10-19 04:54:06 -0400,1282.87
13,IDR,DOP,2017-10-19 04:54:06 -0400,1710.07
14,CNY,CNY,2017-10-19 04:54:06 -0400,1556.62
15,PHP,CZK,2017-10-19 04:54:06 -0400,9218.62
16,EUR,EUR,2017-10-19 04:54:06 -0400,8819.24
17,XAF,BRL,2017-10-19 04:54:06 -0400,7312.01
18,CNY,PEN,2017-10-19 04:54:06 -0400,7339.87
19,CNY,PHP,2017-10-19 04:54:06 -0400,4322.4
20,CNY,IDR,2017-10-19 04:54:06 -0400,4406.87
21,IDR,UAH,2017-10-19 04:54:06 -0400,6701.6
22,CNY,KZT,2017-10-19 04:54:06 -0400,9852.97
23,MKD,CNY,2017-10-19 04:54:06 -0400,3618.99
24,EUR,RUB,2017-10-19 04:54:06 -0400,1525.18
25,EUR,RUB,2017-10-19 04:54:06 -0400,8671.29
26,EUR,EUR,2017-10-19 04:54:06 -0400,4197.65
27,CNY,CNY,2017-10-19 04:54:06 -0400,8150.63
28,CNY,UAH,2017-10-19 04:54:06 -0400,8632.04
29,IDR,CNY,2017-10-19 04:54:06 -0400,8771.25
30,MKD,CNY,2017-10-19 04:54:06 -0400,682.72
31,CNY,UAH,2017-10-19 04:54:06 -0400,2738.35
32,AFN,BRL,2017-10-19 04:54:06 -0400,2288.38
33,BRL,CNY,2017-10-19 04:54:06 -0400,2021.55
34,IRR,ZAR,2017-10-19 04:54:06 -0400,9398.46
35,PGK,PLN,2017-10-19 04:54:06 -0400,5403.37
36,CNY,IDR,2017-10-19 04:54:06 -0400,5063.06
37,PHP,IDR,2017-10-19 04:54:06 -0400,7626.38
38,HNL,CNY,2017-10-19 04:54:06 -0400,7376.53
39,CNY,EUR,2017-10-19 04:54:06 -0400,6821.29
40,SEK,CNY,2017-10-19 04:54:06 -0400,1314.4
41,CAD,CAD,2017-10-19 04:54:06 -0400,5424.14
42,IDR,TZS,2017-10-19 04:54:06 -0400,4251.64
43,COP,CNY,2017-10-19 04:54:06 -0400,659.43
44,EUR,IDR,2017-10-19 04:54:06 -0400,8469.79
45,IDR,RUB,2017-10-19 04:54:06 -0400,3835.64
46,RUB,EUR,2017-10-19 04:54:06 -0400,2527.92
47,GTQ,CNY,2017-10-19 04:54:06 -0400,6580.03
48,MUR,DKK,2017-10-19 04:54:06 -0400,6308.22
49,PLN,RUB,2017-10-19 04:54:06 -0400,6793.46
50,CNY,BRL,2017-10-19 04:54:06 -0400,7472.97
51,CNY,EUR,2017-10-19 04:54:06 -0400,9526.31
52,ARS,VND,2017-10-19 04:54:06 -0400,4743.72
53,CNY,RUB,2017-10-19 04:54:06 -0400,5418.48
54,IDR,PLN,2017-10-19 04:54:06 -0400,3128.27
55,KRW,IDR,2017-10-19 04:54:06 -0400,9649.8
56,PYG,RUB,2017-10-19 04:54:06 -0400,1412.51
57,RUB,CAD,2017-10-19 04:54:06 -0400,1151.56
58,BWP,RUB,2017-10-19 04:54:06 -0400,2521.24
59,EUR,AMD,2017-10-19 04:54:06 -0400,7245.52
60,EUR,BRL,2017-10-19 04:54:06 -0400,4748.09
61,JPY,IDR,2017-10-19 04:54:06 -0400,6650.27
62,IDR,CNY,2017-10-19 04:54:06 -0400,9221.32
63,IDR,CNY,2017-10-19 04:54:06 -0400,3682.55
64,IDR,CNY,2017-10-19 04:54:06 -0400,8124.52
65,IDR,RUB,2017-10-19 04:54:06 -0400,5996.51
66,CNY,ARS,2017-10-19 04:54:06 -0400,9733.6
67,THB,RUB,2017-10-19 04:54:06 -0400,7055.91
68,BRL,ARS,2017-10-19 04:54:06 -0400,79.86
69,EUR,CNY,2017-10-19 04:54:06 -0400,9201.19
70,EUR,PLN,2017-10-19 04:54:06 -0400,3327.61
71,EUR,PLN,2017-10-19 04:54:06 -0400,7448.6
72,CZK,XOF,2017-10-19 04:54:06 -0400,6974.81
73,VND,PHP,2017-10-19 04:54:06 -0400,7899.73
74,JPY,EUR,2017-10-19 04:54:06 -0400,4607.07
75,CNY,PHP,2017-10-19 04:54:06 -0400,1455.83
76,CZK,CNY,2017-10-19 04:54:06 -0400,1205.34
77,EUR,BRL,2017-10-19 04:54:06 -0400,8916.31
78,CNY,CAD,2017-10-19 04:54:06 -0400,3145.56
79,BRL,IDR,2017-10-19 04:54:06 -0400,9507.28
80,CNY,EUR,2017-10-19 04:54:06 -0400,6740.0
81,SEK,CNY,2017-10-19 04:54:06 -0400,7926.04
82,RUB,ILS,2017-10-19 04:54:06 -0400,1530.49
83,EUR,CNY,2017-10-19 04:54:06 -0400,5554.87
84,COP,IDR,2017-10-19 04:54:06 -0400,8949.38
85,GTQ,RUB,2017-10-19 04:54:06 -0400,8894.77
86,BDT,EUR,2017-10-19 04:54:06 -0400,8447.12
87,PHP,BRL,2017-10-19 04:54:06 -0400,4443.09
88,EUR,RUB,2017-10-19 04:54:06 -0400,9899.9
89,PKR,IDR,2017-10-19 04:54:06 -0400,7652.04
90,UGX,ZMW,2017-10-19 04:54:06 -0400,9486.23
91,NOK,UAH,2017-10-19 04:54:06 -0400,2087.54
92,THB,EUR,2017-10-19 04:54:06 -0400,4681.08
93,UGX,EUR,2017-10-19 04:54:06 -0400,3836.48
94,IDR,CNY,2017-10-19 04:54:06 -0400,2888.59
95,RUB,NPR,2017-10-19 04:54:06 -0400,1742.46
96,IDR,ARS,2017-10-19 04:54:06 -0400,8716.77
97,EUR,RUB,2017-10-19 04:54:06 -0400,8176.03
98,CZK,BRL,2017-10-19 04:54:06 -0400,9290.13
99,PLN,XOF,2017-10-19 04:54:06 -0400,211.85
100,CNY,HRK,2017-10-19 04:54:06 -0400,8550.71
101,EUR,DKK,2017-10-19 04:54:06 -0400,5032.59
102,EUR,USD,2017-10-19 04:54:06 -0400,3309.02
103,CNY,PLN,2017-10-19 04:54:06 -0400,8146.79
104,ERN,CNY,2017-10-19 04:54:06 -0400,39.41
105,CNY,CNY,2017-10-19 04:54:06 -0400,4461.54
106,CNY,CNY,2017-10-19 04:54:06 -0400,4858.32
107,BRL,CNY,2017-10-19 04:54:06 -0400,9019.93
108,XAF,XOF,2017-10-19 04:54:06 -0400,5699.95
109,CNY,VND,2017-10-19 04:54:06 -0400,7609.81
